,state_name,district_name,market_center_name,Variety,group_name,Arrival,MIN,MAX,MODAL,month_name
8049,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.0,800,1000,900,April
8050,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,48.0,800,1000,900,April
8051,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,45.0,900,1000,950,April
8052,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,40.0,1000,1100,1050,April
8053,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.0,1100,1300,1200,April
8054,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,54.0,1000,1300,1100,April
8055,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.0,1100,1200,1150,April
8056,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,62.0,1300,1400,1350,April
8057,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,60.0,1100,1200,1150,April
8058,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,65.0,1200,1300,1250,April
8059,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,63.5,1100,1300,1200,April
8060,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,54.5,1000,1200,1100,April
8061,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,60.0,1100,1300,1200,April
8062,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,65.0,900,1100,1000,April
8063,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.0,1000,1200,1100,April
8064,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,71.0,1100,1200,1150,April
8065,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,72.0,1000,1300,1150,April
8066,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,75.0,900,1200,1120,March
8067,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,82.0,950,1050,1000,March
8068,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,1000,1200,1100,March
8069,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,105.0,900,1100,1000,March
8070,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,110.0,1000,1200,1100,March
8071,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,900,1100,1000,March
8072,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,1000,1200,1100,March
8073,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,900,1100,1000,March
8074,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.0,900,1250,1100,March
8075,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,95.0,1000,1300,1100,March
8076,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,94.0,1000,1200,1080,March
8077,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,900,1000,950,March
8078,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.0,1000,1200,1050,March
8079,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,93.0,900,1200,1000,March
8080,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.0,800,1000,900,March
8081,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,700,900,800,March
8082,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,95.0,800,1200,1000,March
8083,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,92.0,800,1000,900,March
8084,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.0,900,1000,930,March
8085,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.0,800,900,830,March
8086,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,700,900,800,March
8087,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.0,700,900,800,March
8088,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,98.0,800,1000,900,March
8089,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,900,1050,950,March
8090,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,700,950,800,March
8091,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,112.0,700,1000,800,March
8092,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,105.0,800,1000,900,March
8093,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,130.0,700,900,800,February
8094,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,800,1000,900,February
8095,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,110.0,900,1100,1000,February
8096,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,800,1000,950,February
8097,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,110.0,900,1200,1000,February
8098,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,115.0,800,1100,900,February
8099,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,110.0,800,1000,900,February
8100,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,900,1000,930,February
8101,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,115.0,800,1000,900,February
8102,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,900,1000,950,February
8103,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,105.0,900,1100,1000,February
8104,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,110.0,800,1000,880,February
8105,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,95.0,900,1100,1000,February
8106,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,800,1000,900,February
8107,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.0,900,1000,950,February
8108,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,105.0,700,1200,900,February
8109,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,600,800,700,February
8110,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,700,900,800,February
8111,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,140.0,600,800,700,February
8112,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,115.0,750,900,800,February
8113,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,800,1100,900,February
8114,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,115.0,800,1000,900,February
8115,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,110.0,900,1000,950,February
8116,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,800,1000,900,February
8117,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,130.0,700,1000,800,February
8118,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,600,800,700,February
8119,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.0,700,900,800,January
8120,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,85.0,700,900,800,January
8121,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,98.0,600,900,750,January
8122,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,95.0,700,900,800,January
8123,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,600,800,700,January
8124,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,98.0,500,800,600,January
8125,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,105.0,600,900,750,January
8126,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,550,900,700,January
8127,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,95.0,600,1000,700,January
8128,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,600,900,700,January
8129,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,125.0,550,800,650,January
8130,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,131.0,500,1000,700,January
8131,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,135.0,600,800,700,January
8132,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,500,700,600,January
8133,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,125.0,500,700,600,January
8134,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,140.0,450,900,700,January
8135,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,500,900,600,January
8136,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,400,700,550,January
8137,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,130.0,450,700,600,January
8138,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,128.0,400,900,600,January
8139,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,500,800,600,January
8140,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,130.0,400,700,500,January
8141,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,133.0,400,900,500,January
8142,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,140.0,500,800,600,January
8143,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,147.0,400,900,650,January
8144,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,150.0,450,700,500,January
8145,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,160.0,500,800,600,January
8146,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,145.0,400,700,600,January
8147,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,140.0,400,900,600,January
8148,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,150.0,300,400,350,December
8149,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,140.0,400,500,450,December
8150,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,160.0,350,700,500,December
8151,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,150.0,300,800,500,December
8152,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,400,900,600,December
8153,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,124.0,300,900,600,December
8154,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,130.0,300,1300,700,December
8155,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,400,1100,600,December
8156,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,147.0,350,600,400,December
8157,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,150.0,300,500,400,December
8158,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,140.0,350,600,480,December
8159,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,142.0,300,400,350,December
8160,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,140.0,200,500,350,December
8161,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,130.0,300,580,450,December
8162,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,150.0,400,600,500,December
8163,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,140.0,400,600,500,December
8164,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,160.0,350,600,550,December
8165,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,135.0,300,700,500,December
8166,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,130.0,350,650,475,December
8167,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,400,600,500,December
8168,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,138.0,350,600,450,December
8169,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,145.0,300,500,400,December
8170,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,133.0,400,700,600,December
8171,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,126.5,400,600,500,December
8172,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,130.0,500,800,680,December
8173,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,136.0,400,830,670,December
8174,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,140.0,400,680,600,December
8175,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,125.0,500,800,700,December
8176,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,400,1000,700,December
8177,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,115.0,500,900,800,December
8178,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,120.0,600,800,700,November
8179,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,500,800,650,November
8180,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.0,500,850,690,November
8181,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,64.0,600,950,780,November
8182,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,600,900,700,November
8183,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,78.5,500,900,780,November
8184,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,76.0,500,800,680,November
8185,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,78.0,600,800,700,November
8186,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,600,850,700,November
8187,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,85.0,500,700,600,November
8188,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.5,500,900,750,November
8189,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,400,1000,600,November
8190,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,500,800,700,November
8191,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,62.0,600,900,750,November
8192,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,500,850,600,November
8193,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,83.0,500,800,680,November
8194,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,600,750,680,November
8195,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,71.0,700,850,750,November
8196,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,60.0,800,1000,900,November
8197,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,78.0,600,800,700,November
8198,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,500,900,680,November
8199,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,93.0,600,800,750,November
8200,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,75.5,700,900,800,November
8201,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,78.0,600,1000,800,November
8202,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,700,900,800,November
8203,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,74.0,800,1200,1000,November
8204,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,82.0,1000,1400,1200,November
8205,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,900,1300,1000,November
8206,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.0,1000,1400,1200,November
8207,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,100.0,800,1300,1000,October
8208,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,900,1300,1100,October
8209,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,75.0,800,1150,1050,October
8210,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,82.0,850,1200,1100,October
8211,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,83.0,900,1200,1000,October
8212,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.5,800,1100,950,October
8213,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,78.0,700,1100,900,October
8214,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,600,800,700,October
8215,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.5,500,880,750,October
8216,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,54.0,600,850,700,October
8217,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,60.0,500,700,600,October
8218,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.0,600,800,700,October
8219,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,78.0,600,1000,800,October
8220,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,81.0,650,850,750,October
8221,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.0,600,900,700,October
8222,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.0,600,880,730,October
8223,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,84.0,600,880,750,October
8224,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.0,500,850,700,October
8225,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,108.0,400,750,600,October
8226,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,76.0,350,800,650,October
8227,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,73.2,400,800,600,October
8228,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,65.0,500,700,600,October
8229,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,71.0,400,700,600,October
8230,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,73.0,400,650,580,October
8231,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.0,350,550,480,October
8232,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,72.0,400,600,500,October
8233,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,78.0,370,600,480,October
8234,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,85.0,400,650,500,October
8235,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,55.0,500,650,550,September
8236,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,60.0,400,640,550,September
8237,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,380,700,490,September
8238,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,75.0,400,750,600,September
8239,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,72.0,350,700,550,September
8240,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,75.0,400,800,700,September
8241,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,82.0,350,600,500,September
8242,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,81.0,400,600,540,September
8243,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.0,325,400,380,September
8244,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,78.5,300,600,450,September
8245,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,400,600,500,September
8246,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,72.0,350,525,460,September
8247,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,63.0,400,600,500,September
8248,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,350,550,440,September
8249,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,83.5,400,600,550,September
8250,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,85.0,400,600,500,September
8251,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.5,1500,1580,1550,September
8252,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,500,700,600,September
8253,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,76.0,600,700,650,September
8254,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.0,600,800,700,September
8255,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,76.0,550,700,600,September
8256,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,78.0,500,670,600,September
8257,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,81.0,650,730,700,September
8258,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,83.0,600,760,680,September
8259,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,600,750,720,September
8260,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.8,650,740,700,September
8261,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,65.0,600,700,650,September
8262,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,83.0,650,800,700,September
8263,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,74.0,600,800,700,August
8264,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,71.0,700,800,750,August
8265,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,650,820,760,August
8266,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,76.0,700,900,820,August
8267,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,79.0,650,830,700,August
8268,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,600,850,750,August
8269,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,75.0,800,950,880,August
8270,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,700,950,800,August
8271,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.0,750,890,800,August
8272,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,64.0,800,950,900,August
8273,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,62.0,850,1000,930,August
8274,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,83.0,800,1000,900,August
8275,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,90.5,750,900,850,August
8276,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,80.0,800,1100,1000,August
8277,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,62.0,900,1150,1050,August
8278,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.0,1100,1250,1150,August
8279,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,56.0,1000,1200,1100,August
8280,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,58.2,1050,1150,1100,August
8281,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,53.0,1000,1300,1120,August
8282,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,57.5,900,1200,1100,August
8283,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,58.6,1100,1300,1200,August
8284,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,40.5,1100,1400,1200,August
8285,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,38.0,1000,1200,1100,August
8286,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,46.0,800,1050,950,August
8287,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,55.0,900,1100,1000,August
8288,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,53.5,850,1000,950,August
8289,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,48.0,750,950,800,August
8290,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,65.0,800,1000,900,July
8291,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,52.0,700,900,850,July
8292,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,46.0,750,900,850,July
8293,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,58.5,700,900,800,July
8294,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,60.0,650,800,750,July
8295,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,63.0,600,800,700,July
8296,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.0,650,800,700,July
8297,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,49.0,600,800,700,July
8298,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,51.0,800,1000,900,July
8299,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,45.0,750,850,800,July
8300,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,51.0,800,1000,900,July
8301,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.0,700,900,800,July
8302,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,44.5,600,1000,800,July
8303,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,46.0,500,700,630,July
8304,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,40.5,550,680,600,July
8305,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,62.0,600,800,700,July
8306,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,59.0,500,700,600,July
8307,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,60.0,450,700,550,July
8308,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,68.0,500,700,650,July
8309,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.5,550,700,600,July
8310,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,60.0,500,700,620,July
8311,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,56.0,550,650,600,July
8312,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,68.0,500,700,600,July
8313,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,71.0,550,700,650,July
8314,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,68.0,500,700,600,July
8315,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.0,500,700,600,July
8316,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,46.0,700,900,800,June
8317,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,41.0,600,800,700,June
8318,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,42.5,550,700,650,June
8319,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,46.0,600,750,700,June
8320,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,48.0,560,750,640,June
8321,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,58.0,550,750,600,June
8322,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,70.0,600,800,700,June
8323,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,65.0,650,850,700,June
8324,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,62.0,700,900,850,June
8325,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,58.0,600,800,750,June
8326,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,57.0,550,700,650,June
8327,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,60.0,580,750,640,June
8328,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,55.0,600,800,700,June
8329,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,57.5,550,700,600,June
8330,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,60.0,600,800,700,June
8331,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,56.0,650,850,750,June
8332,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.0,700,850,800,June
8333,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,46.0,600,800,700,June
8334,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,39.5,650,800,700,June
8335,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.0,700,850,800,June
8336,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,47.5,800,1000,900,June
8337,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,49.0,800,1000,900,June
8338,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.2,750,900,800,June
8339,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,48.0,800,1000,950,June
8340,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,46.0,700,900,800,June
8341,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,44.0,800,1000,900,June
8342,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,49.6,700,850,750,June
8343,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,51.0,600,750,700,June
8344,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.2,570,650,610,May
8345,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,49.8,600,730,700,May
8346,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,38.0,550,740,680,May
8347,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.2,600,700,650,May
8348,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.0,600,720,670,May
8349,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,48.0,550,700,650,May
8350,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,50.5,600,700,650,May
8351,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,46.0,630,700,680,May
8352,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,41.0,600,800,700,May
8353,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,51.0,650,785,700,May
8354,Chattisgarh,Bilaspur,Tiphra,Other,Vegetables,48.0,680,750,700,May
